Timestamp (s),Raw Value,Voltage (V)
4.658105,7232,0.91
4.662085,7328,0.92
4.666094,7408,0.93
4.670073,7504,0.94
4.674081,7584,0.95
4.678061,7664,0.96
4.682237,7744,0.97
4.68621,7808,0.98
4.690225,7872,0.99
4.694205,7936,1.0
4.698214,8000,1.01
4.702195,8064,1.01
4.706175,8128,1.02
4.710189,8192,1.03
4.714172,8240,1.03
4.718187,8288,1.04
4.722167,8336,1.05
4.726148,8384,1.05
4.73016,8432,1.06
4.734138,8464,1.06
4.738152,8496,1.06
4.742131,8528,1.07
4.746144,8560,1.07
4.750123,8576,1.08
4.754135,8608,1.08
4.758114,8640,1.08
4.762123,8656,1.09
4.766101,8688,1.09
4.770074,8704,1.09
4.774088,8720,1.09
4.77806,8752,1.1
4.782073,8784,1.1
4.786051,8816,1.1
4.790063,8848,1.11
4.794042,8848,1.11
4.798054,8880,1.11
4.80204,8928,1.12
4.806179,8944,1.12
4.810152,8960,1.12
4.81413,8960,1.12
4.818143,8992,1.12
4.822121,8992,1.13
4.826133,9008,1.13
4.830112,9024,1.13
4.834119,9040,1.13
4.838098,9040,1.13
4.842111,9024,1.13
4.846089,9024,1.13
4.850102,9024,1.13
4.85408,9008,1.13
4.858095,9024,1.13
4.862069,9024,1.13
4.866081,9008,1.13
4.870057,9024,1.13
4.87407,9008,1.13
4.878047,9024,1.13
4.88206,9008,1.13
4.886034,9024,1.13
4.890047,9024,1.13
4.894026,9024,1.13
4.898038,9024,1.13
4.902019,9008,1.13
4.906034,9024,1.13
4.910008,9024,1.13
4.914015,9024,1.13
4.917995,9008,1.13
4.922003,9024,1.13
4.925981,9024,1.13
4.930109,9024,1.13
4.934083,9024,1.13
4.938095,9024,1.13
4.942072,9040,1.13
4.946084,9040,1.13
4.950062,9024,1.13
4.95407,9040,1.13
4.958043,9024,1.13
4.962051,9024,1.13
4.966029,9024,1.13
4.970042,9024,1.13
4.974018,9008,1.13
4.978024,9008,1.13
4.981997,9024,1.13
4.986004,9024,1.13
4.989983,9008,1.13
4.99399,9024,1.13
4.997967,9024,1.13
5.00198,9040,1.13
5.005957,9040,1.13
5.00997,9040,1.13
5.013949,9024,1.13
5.017964,9024,1.13
5.021943,9024,1.13
5.025955,9024,1.13
5.029935,9008,1.13
5.033955,9024,1.13
5.037932,9008,1.13
5.041967,9008,1.13
5.045993,9040,1.13
5.050056,9024,1.13
5.054352,9024,1.13
5.058416,9024,1.13
5.062534,9040,1.13
5.066598,9024,1.13
5.070716,9024,1.13
5.074778,9024,1.13
5.078846,9024,1.13
5.082965,9040,1.13
5.087026,9024,1.13
5.091139,9024,1.13
5.095199,9024,1.13
5.099315,9008,1.13
5.103377,9024,1.13
5.107444,9024,1.13
5.111566,9008,1.13
5.11563,9024,1.13
5.119748,9024,1.13
5.123808,9024,1.13
5.127948,9024,1.13
5.132011,9008,1.13
5.136131,9024,1.13
5.140195,9008,1.13
5.144316,9024,1.13
5.148372,9008,1.13
5.152497,9008,1.13
5.156562,9008,1.13
5.160631,9024,1.13
5.164751,9008,1.13
5.168817,9024,1.13
5.172935,9008,1.13
5.176997,9024,1.13
5.181294,9008,1.13
5.185356,9024,1.13
5.189466,9008,1.13
5.193526,9008,1.13
5.197645,9008,1.13
5.201707,9056,1.14
5.205826,9088,1.14
5.209889,9152,1.15
5.21401,9248,1.16
5.218071,9344,1.18
5.222178,9440,1.19
5.22624,9536,1.2
5.230356,9632,1.21
5.23441,9728,1.22
5.238526,9808,1.23
5.242589,9856,1.24
5.246705,9952,1.25
5.250766,10000,1.25
5.254888,10048,1.26
5.258941,10128,1.27
5.263045,10192,1.28
5.267106,10288,1.29
5.271217,10400,1.3
5.275277,10480,1.32
5.279379,10608,1.33
5.283508,10704,1.35
5.287568,10816,1.36
5.291641,10896,1.37
5.295762,11008,1.38
5.299823,11088,1.39
5.303943,11152,1.4
5.308178,11248,1.41
5.312285,11312,1.42
5.316346,11376,1.43
5.32046,11472,1.44
5.32452,11536,1.45
5.328625,11616,1.46
5.332683,11680,1.46
5.336811,11760,1.47
5.340864,11808,1.48
5.344986,11856,1.49
5.349046,11904,1.49
5.353161,11936,1.49
5.357225,11936,1.49
5.361342,11936,1.49
5.365406,11952,1.49
5.369477,11952,1.5
5.373597,11952,1.49
5.377653,11952,1.49
5.381772,11936,1.49
5.385832,11952,1.5
5.389951,11952,1.49
5.394015,11952,1.49
5.398134,11952,1.5
5.402196,11968,1.49
5.406313,11952,1.49
5.410375,11952,1.49
5.414493,11952,1.49
5.418554,11968,1.49
5.42267,11952,1.49
5.426732,11968,1.49
5.430863,11952,1.5
5.435096,11968,1.49
5.439212,11952,1.49
5.443266,11952,1.5
5.447389,11968,1.49
5.451451,11952,1.49
5.455568,11952,1.49
5.459628,11952,1.5
5.463747,11952,1.49
5.467805,11952,1.49
5.471934,11952,1.5
5.475996,11952,1.5
5.480114,11968,1.5
5.484178,11952,1.49
5.488294,11952,1.49
5.49235,11952,1.5
5.496424,11952,1.5
5.500548,11952,1.5
5.504608,11952,1.49
5.508727,11952,1.5
5.512789,11968,1.49
5.516832,11952,1.5
5.520863,11952,1.5
5.524887,11952,1.5
5.528903,11968,1.5
5.532919,11968,1.5
5.536934,11968,1.5
5.540956,11968,1.5
5.544972,11968,1.5
5.548989,11952,1.49
5.553003,11936,1.5
5.557012,11952,1.49
5.561203,11952,1.49
5.565217,11952,1.49
5.569231,11936,1.49
5.573245,11952,1.49
5.577258,11952,1.49
5.581275,11952,1.49
5.585294,11952,1.49
5.589308,11952,1.5
5.593333,11952,1.5
5.597345,11952,1.5
5.601355,11968,1.5
5.605369,11968,1.5
5.609383,11952,1.5
5.613391,11952,1.5
5.617401,11952,1.49
5.621416,11952,1.49
5.62543,11952,1.49
5.629446,11952,1.49
5.633464,11952,1.5
5.637483,11952,1.49
5.6415,11968,1.49
5.645509,11952,1.49
5.649525,11952,1.49
5.653539,11952,1.49
5.657554,11952,1.49
5.661563,11952,1.49
5.665576,11952,1.5
5.669584,11968,1.5
5.673598,11952,1.49
5.677613,11952,1.49
5.681627,11968,1.49
5.685815,11952,1.49
5.689834,11952,1.49
5.693853,11968,1.5
5.697869,11968,1.5
5.701877,11968,1.5
5.705891,11952,1.5
5.709898,11952,1.5
5.71391,11936,1.49
5.717923,11952,1.5
5.721936,11952,1.49
5.72595,11968,1.49
5.729965,11968,1.5
5.733979,11968,1.49
5.737993,11952,1.5
5.742002,11952,1.49
5.746016,11952,1.49
5.750031,11952,1.5
5.754043,11952,1.49
5.758053,11952,1.49
5.762066,11952,1.49
5.766078,11952,1.49
5.770091,11952,1.5
5.774108,12016,1.5
5.77812,12064,1.51
5.782133,12144,1.52
5.786145,12240,1.54
5.790152,12336,1.55
5.794165,12464,1.56
5.798177,12592,1.58
5.802189,12704,1.59
5.806216,12816,1.61
5.810405,12928,1.62
5.81442,13024,1.63
5.818433,13120,1.65
5.822447,13216,1.66
5.82646,13328,1.67
5.830468,13440,1.69
5.83448,13568,1.7
5.838489,13680,1.72
5.842502,13792,1.73
5.846518,13888,1.74
5.850563,13984,1.75
5.854591,14080,1.76
5.858609,14160,1.78
5.862624,14272,1.79
5.866641,14352,1.8
5.870654,14464,1.81
5.87467,14528,1.82
5.878686,14624,1.83
5.882701,14672,1.84
5.886716,14736,1.85
5.890814,14800,1.85
5.894896,14848,1.86
5.898927,14896,1.86
5.902946,14928,1.87
5.906965,14928,1.86
5.910982,14928,1.86
5.914998,14912,1.86
5.919014,14928,1.87
5.923028,14912,1.86
5.927043,14912,1.86
5.931057,14928,1.87
5.935254,14944,1.87
5.93927,14928,1.87
5.94328,14928,1.86
5.947301,14928,1.86
5.951328,14912,1.87
5.955344,14928,1.87
5.959358,14928,1.86
5.963372,14912,1.86
5.967382,14912,1.87
5.971399,14912,1.86
5.975417,14912,1.86
5.979431,14912,1.86
5.983441,14912,1.86
5.987456,14912,1.87
5.99147,14912,1.87
5.995523,14928,1.87
5.999548,14928,1.87
6.003562,14912,1.87
6.007572,14928,1.87
6.011586,14912,1.86
6.015599,14912,1.86
6.019612,14912,1.86
6.023626,14912,1.87
6.027639,14928,1.86
6.031652,14928,1.87
6.035667,14928,1.86
6.039676,14928,1.86
6.043706,14912,1.86
6.047723,14928,1.87
6.051737,14960,1.87
6.055746,15008,1.88
6.059952,15072,1.89
6.063964,15136,1.9
6.067979,15216,1.91
6.071991,15312,1.92
6.076005,15424,1.94
6.080017,15552,1.95
6.084031,15664,1.97
6.088045,15792,1.98
6.092058,15888,1.99
6.096072,15984,2.01
6.100085,16080,2.02
6.104098,16192,2.03
6.108111,16288,2.05
6.112124,16416,2.06
6.116138,16544,2.07
6.120151,16672,2.09
6.124164,16784,2.11
6.128177,16912,2.12
6.132192,17008,2.13
6.136207,17104,2.14
6.140222,17200,2.15
6.144234,17264,2.16
6.148254,17344,2.18
6.152265,17440,2.18
6.156281,17488,2.19
6.16029,17552,2.2
6.164303,17600,2.21
6.168317,17664,2.21
6.172329,17680,2.21
6.176337,17696,2.21
6.18035,17696,2.21
6.184586,17680,2.21
6.188601,17712,2.21
6.192614,17728,2.21
6.196628,17712,2.21
6.200644,17712,2.21
6.204659,17696,2.21
6.208675,17696,2.21
6.212691,17680,2.21
6.2167,17696,2.21
6.220713,17680,2.21
6.224721,17696,2.21
6.228735,17696,2.21
6.232749,17712,2.21
6.236761,17696,2.21
6.24077,17696,2.21
6.244783,17680,2.21
6.248821,17680,2.21
6.252834,17696,2.21
6.256851,17696,2.21
6.260866,17696,2.21
6.264876,17728,2.21
6.268891,17712,2.22
6.272902,17712,2.21
6.276919,17696,2.21
6.280934,17696,2.21
6.284949,17696,2.21
6.28896,17696,2.21
6.292975,17680,2.21
6.29699,17696,2.21
6.301004,17680,2.21
6.305019,17712,2.21
6.309203,17696,2.21
6.313214,17696,2.21
6.317229,17696,2.21
6.321245,17696,2.21
6.32526,17696,2.21
6.329275,17712,2.21
6.333291,17712,2.21
6.33731,17728,2.22
6.341332,17712,2.21
6.345349,17712,2.21
6.349362,17696,2.21
6.35338,17712,2.21
6.357397,17680,2.21
6.361412,17696,2.21
6.365427,17712,2.21
6.369436,17728,2.21
6.373449,17712,2.21
6.377463,17696,2.21
6.381478,17680,2.21
6.385488,17696,2.21
6.389502,17680,2.21
6.393516,17680,2.21
6.397531,17680,2.21
6.401547,17712,2.21
6.405562,17712,2.21
6.409574,17696,2.21
6.413587,17696,2.21
6.417596,17696,2.21
6.42161,17712,2.21
6.425625,17696,2.21
6.429639,17696,2.21
6.433826,17696,2.21
6.437851,17680,2.21
6.441871,17696,2.21
6.44588,17680,2.21
6.449901,17680,2.21
6.453917,17680,2.21
6.457926,17696,2.21
6.461941,17696,2.21
6.465952,17712,2.21
6.469967,17712,2.21
6.473981,17696,2.21
6.477993,17712,2.21
6.482001,17696,2.21
6.486013,17696,2.21
6.490021,17696,2.21
6.494033,17664,2.21
6.498045,17696,2.21
6.502057,17696,2.21
6.50607,17696,2.21
6.510084,17712,2.21
6.514092,17712,2.21
6.518105,17696,2.21
6.522124,17680,2.21
6.526138,17696,2.21
6.53015,17680,2.21
6.534164,17680,2.21
6.538179,17680,2.21
6.542194,17696,2.21
6.54622,17712,2.21
6.550239,17712,2.21
6.554254,17712,2.21
6.558447,17712,2.21
6.562464,17696,2.21
6.566478,17696,2.21
6.570492,17712,2.22
6.574506,17696,2.21
6.578522,17696,2.21
6.582538,17696,2.21
6.586549,17696,2.21
6.590564,17680,2.21
6.594579,17696,2.21
6.598594,17696,2.21
6.602607,17712,2.21
6.606622,17696,2.21
6.610637,17680,2.21
6.614652,17712,2.21
6.618667,17712,2.21
6.622682,17712,2.21
6.6267,17696,2.21
6.630716,17696,2.21
6.634726,17696,2.21
6.63874,17696,2.21
6.642758,17696,2.21
6.646772,17712,2.21
6.65079,17712,2.21
6.654817,17696,2.21
6.658831,17680,2.21
6.662845,17680,2.21
6.66686,17680,2.21
6.670875,17680,2.21
6.674885,17680,2.21
6.678898,17712,2.21
6.683083,17696,2.21
6.687098,17712,2.21
6.691113,17696,2.21
6.695127,17696,2.21
6.699135,17696,2.21
6.70315,17680,2.21
6.707163,17712,2.21
6.711178,17696,2.21
6.715193,17696,2.21
6.719208,17696,2.21
6.723218,17696,2.21
6.727232,17696,2.21
6.731245,17696,2.21
6.735259,17696,2.21
6.73927,17696,2.21
6.743284,17712,2.21
6.747299,17712,2.21
6.751325,17712,2.21
6.755342,17696,2.21
6.759351,17696,2.21
6.763365,17696,2.21
6.767379,17696,2.21
6.771392,17696,2.21
6.775405,17680,2.21
6.779416,17712,2.21
6.78343,17776,2.23
6.787439,17840,2.24
6.791453,17920,2.25
6.795468,18048,2.26
6.799483,18160,2.28
6.803497,18272,2.29
6.807683,18416,2.31
6.811693,18528,2.32
6.815708,18608,2.33
6.819721,18704,2.34
6.823735,18768,2.35
6.827747,18816,2.36
6.831761,18880,2.36
6.835775,18944,2.37
6.83979,18992,2.38
6.843804,19056,2.39
6.847817,19136,2.4
6.851829,19184,2.4
6.855854,19232,2.41
6.859873,19280,2.42
6.863889,19344,2.42
6.867906,19392,2.43
6.87192,19440,2.43
6.875934,19488,2.44
6.879949,19536,2.44
